1542,Auditorium,274401798|274400518|274399749,T1,A,QUETIGNY Centre
1545,Cap Vert,274401807|274400527|274399758,T1,A,QUETIGNY Centre
1546,CHU - Hôpitaux,274401802|274400522|274399753,T1,A,QUETIGNY Centre
1462,Darcy,274401795|274400515|274399746,T1,A,QUETIGNY Centre
1551,DIJON Gare,274401793,T1,A,QUETIGNY Centre
1585,DIJON Gare,274400513,T1,A,QUETIGNY Centre
1550,Erasme,274401803|274400523|274399754,T1,A,QUETIGNY Centre
1467,Foch Gare,274401794|274400514|274399745,T1,A,QUETIGNY Centre
1528,Godrans,274401796|274400516|274399747,T1,A,QUETIGNY Centre
1543,Grand Marché,274401808|274400528|274399759,T1,A,QUETIGNY Centre
1555,Grésilles,274401800|274400520|274399751,T1,A,QUETIGNY Centre
1556,Mazen Sully,274401805|274400525|274399756,T1,A,QUETIGNY Centre
1557,Parc des Sports,274401801|274400521|274399752,T1,A,QUETIGNY Centre
1580,Piscine Olympique,274401806|274400526|274399757,T1,A,QUETIGNY Centre
1558,Poincaré,274401799|274400519|274399750,T1,A,QUETIGNY Centre
1559,Quetigny Centre,274401809|274400529|274399760,T1,A,QUETIGNY Centre
1560,Republique T1,274401797|274400517|274399748,T1,A,QUETIGNY Centre
1544,Universite,274401804|274400524|274399755,T1,A,QUETIGNY Centre
1562,Auditorium,274434316|274433548|274433036,T1,R,DIJON Gare
1565,Cap Vert,274434307|274433539|274433027,T1,R,DIJON Gare
1566,CHU - Hôpitaux,274434312|274433544|274433032,T1,R,DIJON Gare
1494,Darcy,274434319|274433551|274433039,T1,R,DIJON Gare
1551,DIJON Gare,274434321,T1,R,DIJON Gare
1585,DIJON Gare,274433041,T1,R,DIJON Gare
1569,Erasme,274434311|274433543|274433031,T1,R,DIJON Gare
1499,Foch Gare,274434320|274433552|274433040,T1,R,DIJON Gare
1536,Godrans,274434318|274433550|274433038,T1,R,DIJON Gare
1563,Grand Marché,274434306|274433538|274433026,T1,R,DIJON Gare
1571,Grésilles,274434314|274433546|274433034,T1,R,DIJON Gare
1572,Mazen Sully,274434309|274433541|274433029,T1,R,DIJON Gare
1573,Parc des Sports,274434313|274433545|274433033,T1,R,DIJON Gare
1581,Piscine Olympique,274434308|274433540|274433028,T1,R,DIJON Gare
1574,Poincaré,274434315|274433547|274433035,T1,R,DIJON Gare
1575,Quetigny Centre,274434305|274433537|274433025,T1,R,DIJON Gare
1576,Republique T1,274434317|274433549|274433037,T1,R,DIJON Gare
1564,Universite,274434310|274433542|274433030,T1,R,DIJON Gare
1474,1er Mai,274467079|274466823|274465283,T2,A,Valmy
1457,Bourroches,274467077|274466821|274465281,T2,A,Valmy
1469,Carraz,274467076|274466820,T2,A,Valmy
1459,CHENÔVE Centre,274467073,T2,A,Valmy
1534,CHENÔVE Centre,274466817,T2,A,Valmy
1462,Darcy,274467082|274466826|274465286,T2,A,Valmy
1668,DIJON Valmy,274467093|274466837|274465297,T2,A,Valmy
1465,Drapeau,274467085|274466829|274465289,T2,A,Valmy
1466,Europe,274467088|274466832|274465292,T2,A,Valmy
1467,Foch Gare,274467081|274466825|274465285,T2,A,Valmy
1531,Giroud,274467092|274466836|274465296,T2,A,Valmy
1528,Godrans,274467083|274466827|274465287,T2,A,Valmy
1672,Jaurès,274467078|274466822|274465282,T2,A,Valmy
1472,Junot,274467086|274466830|274465290,T2,A,Valmy
1464,Le Mail,274467074|274466818,T2,A,Valmy
1530,Monge,274467080|274466824|274465284,T2,A,Valmy
1475,Nation,274467087|274466831|274465291,T2,A,Valmy
1532,Pôle Santé,274467091|274466835|274465295,T2,A,Valmy
1477,République T2,274467084|274466828|274465288,T2,A,Valmy
1484,Toison dOr,274467089|274466833|274465293,T2,A,Valmy
1533,Valendons,274467075|274466819,T2,A,Valmy
1675,Zénith,274467090|274466834|274465294,T2,A,Valmy
1507,1er Mai,274501135|274500111|274498575,T2,R,CHENOVE Centre
1490,Bourroches,274501137|274500113|274498577,T2,R,CHENOVE Centre
1502,Carraz,274502913|274502401|274500114|274498578,T2,R,CHENOVE Centre
1459,CHENÔVE Centre,274502404|274498581,T2,R,CHENOVE Centre
1534,CHENÔVE Centre,274502916|274500117,T2,R,CHENOVE Centre
1494,Darcy,274501132|274500108|274498572,T2,R,CHENOVE Centre
1509,DIJON Valmy,274501121|274500097|274498561,T2,R,CHENOVE Centre
1497,Drapeau,274501129|274500105|274498569,T2,R,CHENOVE Centre
1498,Europe,274501126|274500102|274498566,T2,R,CHENOVE Centre
1499,Foch Gare,274501133|274500109|274498573,T2,R,CHENOVE Centre
1538,Giroud,274501122|274500098|274498562,T2,R,CHENOVE Centre
1536,Godrans,274501131|274500107|274498571,T2,R,CHENOVE Centre
1683,Jaurès,274501136|274500112|274498576,T2,R,CHENOVE Centre
1505,Junot,274501128|274500104|274498568,T2,R,CHENOVE Centre
1496,Le Mail,274502915|274502403|274500116|274498580,T2,R,CHENOVE Centre
1537,Monge,274501134|274500110|274498574,T2,R,CHENOVE Centre
1508,Nation,274501127|274500103|274498567,T2,R,CHENOVE Centre
1539,Pôle Santé,274501123|274500099|274498563,T2,R,CHENOVE Centre
1510,République T2,274501130|274500106|274498570,T2,R,CHENOVE Centre
1514,Toison dOr,274501125|274500101|274498565,T2,R,CHENOVE Centre
1540,Valendons,274502914|274502402|274500115|274498579,T2,R,CHENOVE Centre
1677,Zénith,274501124|274500100|274498564,T2,R,CHENOVE Centre
1219,30 Octobre,268643602,3,A,Fontaine dOuche
397,Albert 1er,268643609,3,A,Fontaine dOuche
400,Avenue du Lac,268643612,3,A,Fontaine dOuche
402,Bachelard,268643614,3,A,Fontaine dOuche
405,Belin,268643617,3,A,Fontaine dOuche
17,Boulanger,268643597,3,A,Fontaine dOuche
20,Champmaillot,268643600,3,A,Fontaine dOuche
403,Champs Perdrix,268643615,3,A,Fontaine dOuche
398,CHS La Chartreuse,268643610,3,A,Fontaine dOuche
19,Creux dEnfer,268643599,3,A,Fontaine dOuche
486,Dallas CRI,268643587,3,A,Fontaine dOuche
1230,Darcy Devosge,268643606,3,A,Fontaine dOuche
18,Défense,268643598,3,A,Fontaine dOuche
1288,Dupuis,268643605,3,A,Fontaine dOuche
484,Epirey Cap Nord,268643585,3,A,Fontaine dOuche
865,Fac. de Médecine,268643595,3,A,Fontaine dOuche
344,Fontaine dOuche,268643618,3,A,Fontaine dOuche
123,Gare SNCF,268643607,3,A,Fontaine dOuche
399,Gorgets,268643611,3,A,Fontaine dOuche
491,Grésilles,268643592,3,A,Fontaine dOuche
1212,Jeanne dArc,268643596,3,A,Fontaine dOuche
1339,Kir C. Ccial,268643613,3,A,Fontaine dOuche
1613,Lycee Carnot,268643603,3,A,Fontaine dOuche
487,Lycee Eiffel,268643588,3,A,Fontaine dOuche
547,Mayence,268643586,3,A,Fontaine dOuche
1610,Montmuzard,268643593,3,A,Fontaine dOuche
1611,Parc des Sports,268643594,3,A,Fontaine dOuche
404,Piscine,268643616,3,A,Fontaine dOuche
489,Place des Savoirs,268643590,3,A,Fontaine dOuche
1614,République,268643604,3,A,Fontaine dOuche
488,Seguin,268643589,3,A,Fontaine dOuche
396,SNCF Vincenot,268643608,3,A,Fontaine dOuche
490,Ste Bernadette,268643591,3,A,Fontaine dOuche
1612,Voltaire,268643601,3,A,Fontaine dOuche
1216,30 Octobre,268676626,3,R,Epirey Cap Nord
353,Albert 1er,268676618,3,R,Epirey Cap Nord
350,Avenue du Lac,268676615,3,R,Epirey Cap Nord
348,Bachelard,268676613,3,R,Epirey Cap Nord
345,Belin,268676610,3,R,Epirey Cap Nord
89,Boulanger,268676631,3,R,Epirey Cap Nord
86,Champmaillot,268676628,3,R,Epirey Cap Nord
347,Champs Perdrix,268676612,3,R,Epirey Cap Nord
352,CHS La Chartreuse,268676617,3,R,Epirey Cap Nord
87,Creux dEnfer,268676629,3,R,Epirey Cap Nord
535,Dallas CRI,268676641,3,R,Epirey Cap Nord
1609,Darcy Sevigné,268676622,3,R,Epirey Cap Nord
88,Défense,268676630,3,R,Epirey Cap Nord
197,Dupuis,268676623,3,R,Epirey Cap Nord
484,Epirey Cap Nord,268676644,3,R,Epirey Cap Nord
549,Epirey Cap Nord,268676643,3,R,Epirey Cap Nord
903,Fac. de Médecine,268676633,3,R,Epirey Cap Nord
344,Fontaine dOuche,268676609,3,R,Epirey Cap Nord
124,Gare SNCF,268676621,3,R,Epirey Cap Nord
351,Gorgets,268676616,3,R,Epirey Cap Nord
530,Grésilles,268676636,3,R,Epirey Cap Nord
881,Jeanne dArc,268676632,3,R,Epirey Cap Nord
977,Kir C. Ccial,268676614,3,R,Epirey Cap Nord
1616,Lycee Carnot,268676625,3,R,Epirey Cap Nord
534,Lycee Eiffel,268676640,3,R,Epirey Cap Nord
548,Mayence,268676642,3,R,Epirey Cap Nord
1618,Montmuzard,268676635,3,R,Epirey Cap Nord
354,Nodot,268676619,3,R,Epirey Cap Nord
1617,Parc des Sports,268676634,3,R,Epirey Cap Nord
346,Piscine,268676611,3,R,Epirey Cap Nord
532,Place des Savoirs,268676638,3,R,Epirey Cap Nord
1615,République,268676624,3,R,Epirey Cap Nord
533,Seguin,268676639,3,R,Epirey Cap Nord
355,SNCF Vincenot,268676620,3,R,Epirey Cap Nord
531,Ste Bernadette,268676637,3,R,Epirey Cap Nord
85,Voltaire,268676627,3,R,Epirey Cap Nord
1350,Abbé Chanlon,268712479|268711967|268700191,4,A,CHENOVE Centre Commercial
1257,Acti-sud,268711984,4,A,CHENOVE Centre Commercial
316,Amandiers,268712457|268711945|268700169,4,A,CHENOVE Centre Commercial
251,Bicentenaire,268712490|268711978|268700202,4,A,CHENOVE Centre Commercial
235,Bossuet,268712467|268711955|268700179,4,A,CHENOVE Centre Commercial
1348,Bourroches Eiffel,268712475|268711963|268700187,4,A,CHENOVE Centre Commercial
321,Cellerier,268712462|268711950|268700174,4,A,CHENOVE Centre Commercial
1258,Charton,268711985,4,A,CHENOVE Centre Commercial
511,CHENÔVE C.Cial,268711987,4,A,CHENOVE Centre Commercial
713,CHENÔVE C.Cial,268711986,4,A,CHENOVE Centre Commercial
1623,CHENÔVE Centre,268712485|268711973|268700197,4,A,CHENOVE Centre Commercial
504,Collège Chapitre,268712483|268711971|268700195,4,A,CHENOVE Centre Commercial
502,Croix des Valendons,268712481|268711969|268700193,4,A,CHENOVE Centre Commercial
250,Curie,268712489|268711977|268700201,4,A,CHENOVE Centre Commercial
962,Dardelain,268711982,4,A,CHENOVE Centre Commercial
1223,De Brosses,268712465|268711953|268700177,4,A,CHENOVE Centre Commercial
603,Diebold,268712474|268711962|268700186,4,A,CHENOVE Centre Commercial
505,Druet,268712484|268711972|268700196,4,A,CHENOVE Centre Commercial
779,Dubois,268712463|268711951|268700175,4,A,CHENOVE Centre Commercial
600,Faubourg Raines,268712471|268711959|268700183,4,A,CHENOVE Centre Commercial
1387,Félizots,268712455|268711943|268700167,4,A,CHENOVE Centre Commercial
249,Foussets,268712488|268711976|268700200,4,A,CHENOVE Centre Commercial
806,Fyot,268712477|268711965|268700189,4,A,CHENOVE Centre Commercial
1346,Glycines,268712456|268711944|268700168,4,A,CHENOVE Centre Commercial
252,Grands Crus,268712491|268711979|268700203,4,A,CHENOVE Centre Commercial
234,Grangier,268712466|268711954|268700178,4,A,CHENOVE Centre Commercial
445,Hoin,268712460|268711948|268700172,4,A,CHENOVE Centre Commercial
599,Hôpital,268712470|268711958|268700182,4,A,CHENOVE Centre Commercial
317,Houdart,268712458|268711946|268700170,4,A,CHENOVE Centre Commercial
253,Langevin,268712492|268711980|268700204,4,A,CHENOVE Centre Commercial
1351,Léonard de Vinci,268712480|268711968|268700192,4,A,CHENOVE Centre Commercial
436,Les Charmes,268712454|268711942|268700166,4,A,CHENOVE Centre Commercial
1404,Le Suzon,268712451|268711939|268700163,4,A,CHENOVE Centre Commercial
1375,Lycee De Gaulle,268712450|268711938|268700162,4,A,CHENOVE Centre Commercial
602,Marillier,268712473|268711961|268700185,4,A,CHENOVE Centre Commercial
254,Marsannay,268712493,4,A,CHENOVE Centre Commercial
952,Marsannay,268711981|268700205,4,A,CHENOVE Centre Commercial
1621,Monge,268712469|268711957|268700181,4,A,CHENOVE Centre Commercial
435,Monnet,268712453|268711941|268700165,4,A,CHENOVE Centre Commercial
1343,Nation,268712449|268711937|268700161,4,A,CHENOVE Centre Commercial
1625,Piece Leger,268711983,4,A,CHENOVE Centre Commercial
503,Renan,268712482|268711970|268700194,4,A,CHENOVE Centre Commercial
1349,Richet,268712478|268711966|268700190,4,A,CHENOVE Centre Commercial
320,Rouen,268712461|268711949|268700173,4,A,CHENOVE Centre Commercial
248,Rue de Longvic,268712487|268711975|268700199,4,A,CHENOVE Centre Commercial
601,Sainte Chantal,268712472|268711960|268700184,4,A,CHENOVE Centre Commercial
78,Square Darcy,268712464|268711952|268700176,4,A,CHENOVE Centre Commercial
1347,Terrillon,268712459|268711947|268700171,4,A,CHENOVE Centre Commercial
1624,Thibaut,268712486|268711974|268700198,4,A,CHENOVE Centre Commercial
1353,Trois Saffres,268712452|268711940|268700164,4,A,CHENOVE Centre Commercial
1266,Volnay,268712476|268711964|268700188,4,A,CHENOVE Centre Commercial
236,Zola,268712468|268711956|268700180,4,A,CHENOVE Centre Commercial
1356,Abbé Chanlon,268745486|268744979,4,R,Nation
1275,Acti-sud,268744963,4,R,Nation
302,Amandiers,268745509|268745002,4,R,Nation
256,Bicentenaire,268745475|268744968,4,R,Nation
272,Bossuet,268745498|268744991,4,R,Nation
1358,Bourroches Eiffel,268745490|268744983,4,R,Nation
297,Cellerier,268745503|268744996,4,R,Nation
1274,Charton,268744962,4,R,Nation
511,CHENÔVE C.Cial,268744961,4,R,Nation
1628,CHENÔVE Centre,268745480|268744973,4,R,Nation
517,College Chapitre,268745482|268744975,4,R,Nation
519,Croix des Valendons,268745484|268744977,4,R,Nation
257,Curie,268745476|268744969,4,R,Nation
1230,Darcy Devosge,268745501|268744994,4,R,Nation
959,Dardelain,268744965,4,R,Nation
1229,De Brosses,268745500|268744993,4,R,Nation
630,Diebold,268745491|268744984,4,R,Nation
1354,Druet,268745481|268744974,4,R,Nation
785,Dubois,268745502|268744995,4,R,Nation
633,Faubourg Raines,268745494|268744987,4,R,Nation
423,Félizots,268745511|268745004,4,R,Nation
258,Foussets,268745477|268744970,4,R,Nation
807,Fyot,268745488|268744981,4,R,Nation
416,Ghys,268745506|268744999,4,R,Nation
1360,Glycines,268745510|268745003,4,R,Nation
334,Grands Crus,268745474|268744967,4,R,Nation
273,Grangier,268745499|268744992,4,R,Nation
415,Hoin,268745505|268744998,4,R,Nation
634,Hôpital,268745495|268744988,4,R,Nation
301,Houdart,268745508|268745001,4,R,Nation
1355,Léonard de Vinci,268745485|268744978,4,R,Nation
424,Les Charmes,268745512|268745005,4,R,Nation
1363,Le Suzon,268745515|268745008,4,R,Nation
733,Lycée de Gaulle,268745516|268745009,4,R,Nation
631,Marillier,268745492|268744985,4,R,Nation
254,Marsannay,268745473|268744966,4,R,Nation
1629,Monge,268745496|268744989,4,R,Nation
425,Monnet,268745513|268745006,4,R,Nation
1343,Nation,268745517|268745010,4,R,Nation
1626,Piece Leger,268744964,4,R,Nation
518,Renan,268745483|268744976,4,R,Nation
1357,Richet,268745487|268744980,4,R,Nation
298,Rouen,268745504|268744997,4,R,Nation
259,Rue de Longvic,268745478|268744971,4,R,Nation
632,Ste Chantal,268745493|268744986,4,R,Nation
987,Terrillon,268745507|268745000,4,R,Nation
1627,Thibaut,268745479|268744972,4,R,Nation
1362,Trois Saffres,268745514|268745007,4,R,Nation
1265,Volnay,268745489|268744982,4,R,Nation
271,Zola,268745497|268744990,4,R,Nation
1365,21e Siecle,268771586,5,A,TALANT Dullin
1367,AgroSup,268771588,5,A,TALANT Dullin
33,Arandes,268771611,5,A,TALANT Dullin
272,Bossuet,268771601,5,A,TALANT Dullin
1170,Canzio,268771615,5,A,TALANT Dullin
34,Chaumières,268771612,5,A,TALANT Dullin
32,Clomiers,268771610,5,A,TALANT Dullin
558,DArbaumont,268771591,5,A,TALANT Dullin
1230,Darcy Devosge,268771604,5,A,TALANT Dullin
1229,De Brosses,268771603,5,A,TALANT Dullin
296,De Musset,268771593,5,A,TALANT Dullin
209,Dubois,268771605,5,A,TALANT Dullin
1227,Fevret,268771596,5,A,TALANT Dullin
29,Génois,268771607,5,A,TALANT Dullin
273,Grangier,268771602,5,A,TALANT Dullin
35,Herriot,268771613,5,A,TALANT Dullin
1366,IUT,268771587,5,A,TALANT Dullin
39,Jouvet,268771618,5,A,TALANT Dullin
36,La Fillotte,268771614,5,A,TALANT Dullin
41,Mail,268771620,5,A,TALANT Dullin
556,Mansart,268771589,5,A,TALANT Dullin
270,Monge,268771599,5,A,TALANT Dullin
37,Moulissards,268771616,5,A,TALANT Dullin
38,Nachey,268771617,5,A,TALANT Dullin
43,Neruda,268771622,5,A,TALANT Dullin
557,Petites Roches,268771590,5,A,TALANT Dullin
40,Picasso,268771619,5,A,TALANT Dullin
1097,Prison,268771592,5,A,TALANT Dullin
42,Rétisseys,268771621,5,A,TALANT Dullin
28,Spuller,268771606,5,A,TALANT Dullin
31,St Mesmin,268771609,5,A,TALANT Dullin
1228,Suquet,268771598,5,A,TALANT Dullin
44,Talant Dullin,268771623,5,A,TALANT Dullin
748,Transvaal,268771597,5,A,TALANT Dullin
1364,Universite,268771585,5,A,TALANT Dullin
141,Wilson Carnot,268771594,5,A,TALANT Dullin
747,Wilson Sisley,268771595,5,A,TALANT Dullin
30,Ziem,268771608,5,A,TALANT Dullin
271,Zola,268771600,5,A,TALANT Dullin
1370,21e siecle,268804645,5,R,Université
1368,AgroSup,268804643,5,R,Université
72,Arandes,268804621,5,R,Université
322,Baudin,268804637,5,R,Université
235,Bossuet,268804631,5,R,Université
1634,Canzio,268804617,5,R,Université
71,Chaumières,268804620,5,R,Université
73,Clomiers,268804622,5,R,Université
560,DArbaumont,268804640,5,R,Université
1223,De Brosses,268804629,5,R,Université
323,De Musset,268804638,5,R,Université
1222,Dubois,268804627,5,R,Université
76,Génois,268804625,5,R,Université
234,Grangier,268804630,5,R,Université
70,Herriot,268804619,5,R,Université
1369,IUT,268804644,5,R,Université
66,Jouvet,268804614,5,R,Université
69,La Fillotte,268804618,5,R,Université
64,Mail,268804612,5,R,Université
562,Mansart,268804642,5,R,Université
237,Monge,268804633,5,R,Université
68,Moulissards,268804616,5,R,Université
67,Nachey,268804615,5,R,Université
62,Neruda,268804610,5,R,Université
561,Petites Roches,268804641,5,R,Université
65,Picasso,268804613,5,R,Université
1099,Prison,268804639,5,R,Université
63,Rétisseys,268804611,5,R,Université
77,Spuller,268804626,5,R,Université
78,Square Darcy,268804628,5,R,Université
74,St Mesmin,268804623,5,R,Université
1224,Suquet,268804634,5,R,Université
44,Talant Dullin,268804609,5,R,Université
745,Transvaal,268804635,5,R,Université
1364,Universite,268804646,5,R,Université
746,Wilson Dumont,268804636,5,R,Université
75,Ziem,268804624,5,R,Université
236,Zola,268804632,5,R,Université
1219,30 Octobre,268832022,6,A,Toison dOr / Zénith
690,Alsace,268832029,6,A,Toison dOr / Zénith
135,Barbusse,268832010,6,A,Toison dOr / Zénith
142,Bibliothèque,268832017,6,A,Toison dOr / Zénith
126,Bief du Moulin,268832002,6,A,Toison dOr / Zénith
1195,Bouhey,268832006,6,A,Toison dOr / Zénith
134,Bourillot,268832009,6,A,Toison dOr / Zénith
83,Buffon,268832019,6,A,Toison dOr / Zénith
137,Chancenotte,268832012,6,A,Toison dOr / Zénith
701,Churchill,268832039,6,A,Toison dOr / Zénith
696,Cité du Soleil,268832034,6,A,Toison dOr / Zénith
1255,Cours Fleury,268832025,6,A,Toison dOr / Zénith
691,Giraud,268832030,6,A,Toison dOr / Zénith
700,Granville,268832038,6,A,Toison dOr / Zénith
694,Joffre,268832032,6,A,Toison dOr / Zénith
697,La Vapeur,268832035,6,A,Toison dOr / Zénith
139,Le Nôtre,268832014,6,A,Toison dOr / Zénith
125,Longvic,268832001,6,A,Toison dOr / Zénith
127,Longvic Mairie,268832003,6,A,Toison dOr / Zénith
1613,Lycee Carnot,268832023,6,A,Toison dOr / Zénith
84,Lycee H.Fontaine,268832020,6,A,Toison dOr / Zénith
699,Marcel Proust,268832037,6,A,Toison dOr / Zénith
688,Marne,268832027,6,A,Toison dOr / Zénith
136,Parc,268832011,6,A,Toison dOr / Zénith
138,Piscine Carrousel,268832013,6,A,Toison dOr / Zénith
132,Pommerets,268832007,6,A,Toison dOr / Zénith
1292,Prevots,268832004,6,A,Toison dOr / Zénith
140,Princes de Condé,268832015,6,A,Toison dOr / Zénith
695,Quantin,268832033,6,A,Toison dOr / Zénith
689,Reims,268832028,6,A,Toison dOr / Zénith
1614,République,268832024,6,A,Toison dOr / Zénith
698,Roosevelt,268832036,6,A,Toison dOr / Zénith
133,Tamaris,268832008,6,A,Toison dOr / Zénith
82,THÉÂTRE,268832018,6,A,Toison dOr / Zénith
1372,Theuriet,268832031,6,A,Toison dOr / Zénith
1371,Toison dOr,268832040,6,A,Toison dOr / Zénith
1635,Vaillant,268832026,6,A,Toison dOr / Zénith
131,Valentin,268832005,6,A,Toison dOr / Zénith
1612,Voltaire,268832021,6,A,Toison dOr / Zénith
141,Wilson Carnot,268832016,6,A,Toison dOr / Zénith
1216,30 Octobre,268865043,6,R,LONGVIC
676,Alsace,268865036,6,R,LONGVIC
188,Barbusse,268865055,6,R,LONGVIC
181,Bibliothèque,268865048,6,R,LONGVIC
196,Bief du Moulin,268865063,6,R,LONGVIC
1196,Bouhey,268865059,6,R,LONGVIC
189,Bourillot,268865056,6,R,LONGVIC
186,Chancenotte,268865053,6,R,LONGVIC
665,Churchill,268865026,6,R,LONGVIC
670,Cité du Soleil,268865031,6,R,LONGVIC
1248,Cours Fleury,268865040,6,R,LONGVIC
1405,Duhamel,268865064,6,R,LONGVIC
675,Giraud,268865035,6,R,LONGVIC
666,Granville,268865027,6,R,LONGVIC
672,Joffre,268865033,6,R,LONGVIC
669,La Vapeur,268865030,6,R,LONGVIC
184,Le Nôtre,268865051,6,R,LONGVIC
125,Longvic,268865065,6,R,LONGVIC
195,Longvic Mairie,268865062,6,R,LONGVIC
1616,Lycee Carnot,268865042,6,R,LONGVIC
21,Lycee H.Fontaine,268865044,6,R,LONGVIC
667,Marcel Proust,268865028,6,R,LONGVIC
208,Marne,268865038,6,R,LONGVIC
187,Parc,268865054,6,R,LONGVIC
185,Piscine Carrousel,268865052,6,R,LONGVIC
191,Pommerets,268865058,6,R,LONGVIC
193,Prevots,268865061,6,R,LONGVIC
183,Princes de Condé,268865050,6,R,LONGVIC
671,Quantin,268865032,6,R,LONGVIC
677,Reims,268865037,6,R,LONGVIC
1615,République,268865041,6,R,LONGVIC
668,Roosevelt,268865029,6,R,LONGVIC
22,Saumaise,268865045,6,R,LONGVIC
23,St Michel,268865046,6,R,LONGVIC
190,Tamaris,268865057,6,R,LONGVIC
180,THÉÂTRE,268865047,6,R,LONGVIC
723,Theuriet,268865034,6,R,LONGVIC
1371,Toison dOr,268865025,6,R,LONGVIC
1636,Vaillant,268865039,6,R,LONGVIC
192,Valentin,268865060,6,R,LONGVIC
182,Wilson Sisley,268865049,6,R,LONGVIC
121,Allende,268894740,7,A,QUETIGNY Europe
60,Atria,268897292|268894732,7,A,QUETIGNY Europe
57,Bois du Roy,268897289|268894729,7,A,QUETIGNY Europe
119,Camus,268894738,7,A,QUETIGNY Europe
1066,Château,268894736,7,A,QUETIGNY Europe
1322,CHEVIGNY,268897281|268894721,7,A,QUETIGNY Europe
1384,CHEVIGNY Mairie,268897286|268894726,7,A,QUETIGNY Europe
112,Clématites,268897285|268894725,7,A,QUETIGNY Europe
1067,Collège Rostand,268894737,7,A,QUETIGNY Europe
1651,Grand Marché,268897295|268894735,7,A,QUETIGNY Europe
1324,Kennedy,268897283|268894723,7,A,QUETIGNY Europe
1323,LOgive,268897282|268894722,7,A,QUETIGNY Europe
56,Lycee Boivin,268897288|268894728,7,A,QUETIGNY Europe
59,Lycee de Serres,268897291|268894731,7,A,QUETIGNY Europe
1334,Moliere,268897287|268894727,7,A,QUETIGNY Europe
1383,Pasteur,268897284|268894724,7,A,QUETIGNY Europe
120,Prévert,268894739,7,A,QUETIGNY Europe
61,Quetignerot,268897293|268894733,7,A,QUETIGNY Europe
1192,Quetigny,268894741,7,A,QUETIGNY Europe
1650,Quetigny C.Cial,268897294|268894734,7,A,QUETIGNY Europe
58,Visitation,268897290|268894730,7,A,QUETIGNY Europe
1191,Allende,268928770,7,R,CHEVIGNY
99,Atria,268928778,7,R,CHEVIGNY
102,Bois du Roy,268928781,7,R,CHEVIGNY
1189,Camus,268928772,7,R,CHEVIGNY
1064,Château,268928774,7,R,CHEVIGNY
1322,CHEVIGNY,268928790,7,R,CHEVIGNY
1331,CHEVIGNY,268928789,7,R,CHEVIGNY
1385,CHEVIGNY Mairie,268928784,7,R,CHEVIGNY
47,Clématites,268928785,7,R,CHEVIGNY
1063,Collège Rostand,268928773,7,R,CHEVIGNY
1637,Grand Marché,268928775,7,R,CHEVIGNY
1329,Kennedy,268928787,7,R,CHEVIGNY
1330,LOgive,268928788,7,R,CHEVIGNY
1172,Lycee Boivin,268928782,7,R,CHEVIGNY
100,Lycee de Serres,268928779,7,R,CHEVIGNY
1335,Moliere,268928783,7,R,CHEVIGNY
1386,Pasteur,268928786,7,R,CHEVIGNY
1190,Prévert,268928771,7,R,CHEVIGNY
98,Quetignerot,268928777,7,R,CHEVIGNY
1192,Quetigny,268928769,7,R,CHEVIGNY
1638,Quetigny C.Cial,268928776,7,R,CHEVIGNY
101,Visitation,268928780,7,R,CHEVIGNY
679,1er Mai Foyer,269031438,C,A,Marmuzots
986,Allobroges,269031463,C,A,Marmuzots
348,Bachelard,269031429,C,A,Marmuzots
345,Belin,269031426,C,A,Marmuzots
541,Billardon,269031454,C,A,Marmuzots
629,Bourroches Eiffel,269031433,C,A,Marmuzots
907,Boutaric,269031459,C,A,Marmuzots
156,Bouteiller,269031453,C,A,Marmuzots
347,Champs Perdrix,269031428,C,A,Marmuzots
876,Chancenotte,269031443,C,A,Marmuzots
1207,Chèvre Morte,269031468,C,A,Marmuzots
877,Collège Les Lentillères,269031444,C,A,Marmuzots
905,DAlembert,269031457,C,A,Marmuzots
630,Diebold,269031434,C,A,Marmuzots
447,ESPE,269031440,C,A,Marmuzots
903,Fac. de Médecine,269031450,C,A,Marmuzots
879,Fac. des Lettres,269031447,C,A,Marmuzots
880,Fac. des Sciences,269031448,C,A,Marmuzots
963,Fontaine dOuche,269031425,C,A,Marmuzots
881,Jeanne dArc,269031449,C,A,Marmuzots
985,Junot,269031462,C,A,Marmuzots
977,Kir C. Ccial,269031430,C,A,Marmuzots
906,Laplace,269031458,C,A,Marmuzots
989,Loti,269031467,C,A,Marmuzots
680,Lycee le Castel,269031439,C,A,Marmuzots
631,Marillier,269031435,C,A,Marmuzots
1608,Marmuzots,269031469,C,A,Marmuzots
1205,Milsand,269031441,C,A,Marmuzots
831,Parc des Sports,269031451,C,A,Marmuzots
878,Péjoces,269031446,C,A,Marmuzots
346,Piscine,269031427,C,A,Marmuzots
489,Place des Savoirs,269031455,C,A,Marmuzots
650,Rolin,269031437,C,A,Marmuzots
628,Rossignol Eiffel,269031432,C,A,Marmuzots
443,Saint Martin,269031464,C,A,Marmuzots
293,Salengro,269031445,C,A,Marmuzots
490,Ste Bernadette,269031456,C,A,Marmuzots
632,Ste Chantal,269031436,C,A,Marmuzots
983,St Exupery,269031460,C,A,Marmuzots
988,Suisse,269031466,C,A,Marmuzots
987,Terrillon,269031465,C,A,Marmuzots
984,Theuriet,269031461,C,A,Marmuzots
980,Tire-Pesseau,269031431,C,A,Marmuzots
